order_id,tracking,buyer_country,bl_package,bl_tracking_status_date,dhl_file_delivery_date,bl_delivery_package_module,bl_delivery_package_nr,bl_package_tracking,bl_courier_code,bl_courier_other_name,dhl_source_file,dhl_last_event,dhl_last_event_at,amazon_ship_option,amazon_carrier_name,amazon_delivery_scan_attempt,amazon_any_physical_scan,order_status,fulfillment_channel,purchase_date,notes
304-1024392-0637125,JJD000030206530000003157960,AT,Yes,,2026-02-05 12:23:00,blconnectpackages,JJD000030206530000003157960,JJD000030206530000003157960,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 12:23:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-01 18:34:18,
302-1965711-3915549,JJD000030206530000003152601,AT,Yes,,2026-02-05 09:57:00,blconnectpackages,JJD000030206530000003152601,JJD000030206530000003152601,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 09:57:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-31 18:06:29,
302-8427977-1369141,JJD000030206530000003163686,AT,Yes,,2026-02-06 08:24:00,blconnectpackages,JJD000030206530000003163686,JJD000030206530000003163686,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 08:24:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 21:39:29,
028-0591458-0929126,JJD000030206530000003171371,AT,No,,2026-02-09 09:38:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-09 09:38:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-04 17:56:25,BL has no package
306-4935506-5785901,JJD000030206530000003163877,AT,No,,2026-02-06 15:09:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 15:09:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 01:55:11,BL has no package
305-9842842-2767542,JJD000030206530000003158523,AT,Yes,,2026-02-05 08:40:00,blconnectpackages,JJD000030206530000003158523,JJD000030206530000003158523,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 08:40:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-01 20:00:10,
028-0794932-7206719,JJD000030206530000003151868,AT,No,,2026-02-04 10:38:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-04 10:38:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-31 15:58:27,BL has no package
306-2087800-0226747,JJD000030206530000003126512,AT,Yes,2026-01-25 17:16:26,2026-01-30 09:47:00,blconnectpackages,JJD000030206530000003126512,JJD000030206530000003126512,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 09:47:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-25 15:27:00,
304-7171132-2893162,JJD000030206530000003164058,AT,Yes,,2026-02-06 08:50:00,blconnectpackages,JJD000030206530000003164058,JJD000030206530000003164058,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 08:50:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 06:39:02,
303-5082779-3422715,JJD000030206530000003163995,AT,Yes,,2026-02-06 14:03:00,blconnectpackages,JJD000030206530000003163995,JJD000030206530000003163995,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 14:03:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 05:32:51,
303-7174550-7327560,JJD000030206530000003135742,AT,No,,2026-01-30 11:01:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 11:01:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 09:59:33,BL has no package
306-9407904-1345946,JJD000030206530000003108416,AT,No,,,,,,,,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-20 15:12:11,BL has no package
303-2527507-1010750,JJD000030206530000003167900,AT,No,,2026-02-07 09:30:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-07 09:30:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 20:54:01,BL has no package
305-8670548-6174708,JJD000030206530000003130545,AT,Yes,2026-01-26 14:26:28,2026-01-30 10:56:00,blconnectpackages,JJD000030206530000003130545,JJD000030206530000003130545,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 10:56:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-26 12:39:00,
305-8055307-2853943,JJD000030206530000003169828,AT,No,,2026-02-09 14:18:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-09 14:18:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-04 11:52:35,BL has no package
302-0945628-3538751,JJD000030206530000003122912,AT,Yes,2026-01-24 21:16:37,2026-01-29 11:51:00,blconnectpackages,JJD000030206530000003122912,JJD000030206530000003122912,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 11:51:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-24 18:28:15,
305-7842850-5470753,JJD000030206530000003144472,AT,No,,2026-02-03 10:32:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-03 10:32:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-29 17:16:24,BL has no package
303-5271686-4896316,JJD000030206530000003108630,AT,No,,,,,,,,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-20 16:31:35,BL has no package
306-5030487-0609943,JJD000030206530000003127557,AT,Yes,2026-01-25 20:55:55,2026-01-29 12:17:00,blconnectpackages,JJD000030206530000003127557,JJD000030206530000003127557,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 12:17:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-25 19:05:54,
306-0533701-7857142,JJD000030206530000003166049,AT,No,,2026-02-09 11:01:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-09 11:01:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 14:33:06,BL has no package
302-7404594-6862749,JJD000030206530000003166230,AT,No,,2026-02-07 14:48:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-07 14:48:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 15:18:56,BL has no package
303-6991392-3704335,JJD000030206530000003158292,AT,No,,2026-02-05 10:25:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 10:25:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 19:26:19,BL has no package
028-3479282-7326768,JJD000030206530000003220966,DE,No,,,,,,,,,,,Std DE Dom_1,DHL,No,Yes,Shipped,MFN,2026-02-17 10:21:40,BL has no package
306-2559684-6610740,JJD000030206530000003122361,AT,Yes,2026-01-24 20:56:29,2026-01-29 13:07:00,blconnectpackages,JJD000030206530000003122361,JJD000030206530000003122361,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 13:07:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-24 16:19:01,
302-1188967-1703519,JJD000030214472000000225316,AT,Yes,,,blconnectpackages,30646838376,30646838376,blconnectpackages,gls,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-14 10:04:55,BL tracking differs from Amazon
304-9056379-0489143,JJD000030206530000003131951,AT,No,,2026-01-30 11:39:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 11:39:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-26 16:51:07,BL has no package
028-1036302-2628317,JJD000030206530000003119924,AT,No,,2026-01-29 14:24:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 14:24:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-23 20:45:22,BL has no package
028-3933899-3342762,JJD000030206530000003133784,AT,No,,2026-01-30 16:00:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 16:00:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 06:54:46,BL has no package
305-1860997-8524357,JJD000030206530000003168872,AT,No,,2026-02-10 12:53:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-10 12:53:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-04 07:44:07,BL has no package
305-5013833-7424338,JJD000030206530000003205790,DE,Yes,,,blconnectpackages,JJD000030206530000003205790,JJD000030206530000003205790,blconnectpackages,dhl,,,,Std DE Dom_1,DHL,No,No,Shipped,MFN,2026-02-13 16:11:05,
305-1390925-4369951,JJD000030206530000003140170,AT,No,,2026-02-04 11:16:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-04 11:16:00,Pri Intl,DHL eCommerce,No,Yes,Shipped,MFN,2026-01-28 15:15:55,BL has no package
303-3917036-4202751,JJD000030206530000003158118,AT,No,,2026-02-05 13:23:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 13:23:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 18:53:10,BL has no package
305-6213562-5146721,JJD000030206530000003127580,AT,Yes,2026-01-25 21:01:06,2026-01-29 12:32:00,blconnectpackages,JJD000030206530000003127580,JJD000030206530000003127580,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 12:32:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-25 19:20:00,
303-6275043-3029958,JJD000030206530000003156492,AT,No,,2026-02-05 16:05:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 16:05:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 15:01:58,BL has no package
302-3300108-2341107,JJD000030206530000003137200,AT,No,,2026-02-02 09:45:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 09:45:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 20:17:19,BL has no package
305-0671473-5931560,JJD000030206530000003161779,AT,No,,2026-02-06 12:37:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 12:37:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 14:24:00,BL has no package
028-5022532-9913939,JJD000030206530000003159035,AT,No,,2026-02-05 12:24:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 12:24:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 21:43:53,BL has no package
302-9713474-6460339,JJD000030206530000003185517,DE,No,,,,,,,,,,,Pri Dom,DHL,No,No,Shipped,MFN,2026-02-08 13:20:03,BL has no package
305-8586333-2613149,JJD000030206530000003176898,DE,Yes,,,blconnectpackages,JJD000030206530000003176898,JJD000030206530000003176898,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,MAGLW,2026-02-08 15:28:49,Std DE Dom_7,DHL,No,Yes,Shipped,MFN,2026-02-06 09:36:21,
304-4744937-0337958,JJD000030206530000003148549,AT,No,,2026-02-05 18:26:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 18:26:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-30 19:01:24,BL has no package
302-7590973-1835560,JJD000030206530000003090764,AT,Yes,,2026-01-20 07:51:00,blconnectpackages,JJD000030206530000003090764,JJD000030206530000003090764,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_18.01.2026 31.01.xlsx,DRPDOR,2026-01-20 07:51:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-16 06:52:02,
028-6291012-0502749,JJD000030206530000003149180,AT,No,,2026-02-05 13:40:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 13:40:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-31 05:11:58,BL has no package
302-3027551-7174737,JJD000030206530000003109068,AT,Yes,,,blconnectpackages,JJD000030206530000003109068,JJD000030206530000003109068,blconnectpackages,dhl,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-20 18:37:27,
305-4803357-2910760,JJD000030206530000003148594,AT,Yes,,2026-02-04 09:16:00,blconnectpackages,JJD000030206530000003148594,JJD000030206530000003148594,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-04 09:16:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-30 19:03:17,
305-7260527-1690764,JJD000030206530000003120785,AT,No,,2026-01-29 10:13:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 10:13:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-24 09:48:07,BL has no package
305-1921090-6739532,JJD000030206530000003128750,AT,Yes,2026-01-26 08:36:13,2026-01-29 09:28:00,blconnectpackages,JJD000030206530000003128750,JJD000030206530000003128750,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 09:28:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-26 06:47:32,
303-5312365-9451506,JJD000030206530000003160649,AT,No,,2026-02-06 09:19:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 09:19:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-02 10:24:17,BL has no package
306-4473966-3958725,JJD000030206530000003161195,AT,No,,2026-02-05 11:16:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 11:16:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-02 12:27:19,BL has no package
305-5878417-4098768,JJD000030206530000003118709,AT,Yes,,,blconnectpackages,JJD000030206530000003118709,JJD000030206530000003118709,blconnectpackages,dhl,,,,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-23 14:36:06,
305-1269852-3082726,JJD000030206530000003155126,AT,Yes,,2026-02-05 09:11:00,blconnectpackages,JJD000030206530000003155126,JJD000030206530000003155126,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 09:11:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 11:35:46,
028-2238367-2392330,JJD000030206530000003168030,AT,No,,2026-02-07 09:54:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-07 09:54:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 21:21:47,BL has no package
303-5495444-2331500,JJD000030206530000003151920,AT,No,,2026-02-04 13:49:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-04 13:49:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-31 16:21:30,BL has no package
306-3851084-2979549,JJD000030206530000003154456,AT,No,,2026-02-05 09:06:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 09:06:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 09:58:44,BL has no package
302-0355822-9548312,JJD000030206530000003127822,AT,Yes,2026-01-25 21:56:00,2026-01-29 15:03:00,blconnectpackages,JJD000030206530000003127822,JJD000030206530000003127822,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 15:03:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-25 20:03:05,
303-1501739-8101932,JJD000030206530000003122209,AT,Yes,2026-01-24 20:51:53,2026-01-29 10:40:00,blconnectpackages,JJD000030206530000003122209,JJD000030206530000003122209,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 10:40:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-24 14:27:55,
302-8410324-9825922,JJD000030206530000003105615,AT,Yes,,,blconnectpackages,JJD000030206530000003105615,JJD000030206530000003105615,blconnectpackages,dhl,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-19 17:55:58,
304-2796555-1495568,JJD000030206530000003137384,AT,No,,2026-02-02 10:27:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 10:27:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 20:46:33,BL has no package
305-6631195-5956361,JJD000030206530000003103988,AT,No,,,,,,,,,,,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-19 12:21:01,BL has no package
306-5597359-5701139,JJD000030206530000003163388,AT,No,,2026-02-06 12:27:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 12:27:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 20:20:01,BL has no package
303-1795910-2046751,JJD000030206530000003090242,AT,Yes,,2026-01-20 10:39:00,blconnectpackages,JJD000030206530000003090242,JJD000030206530000003090242,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_18.01.2026 31.01.xlsx,DRPDOR,2026-01-20 10:39:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-15 19:52:19,
303-3882478-5404309,JJD000030206530000003150801,AT,No,,2026-02-05 13:35:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 13:35:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-31 12:23:07,BL has no package
304-9683383-9545125,JJD000030206530000003213294,DE,No,,,,,,,,,,,Pri Dom,DHL,No,No,Shipped,MFN,2026-02-15 15:22:29,BL has no package
028-5458883-3696315,JJD000030206530000003143904,AT,Yes,,2026-02-03 11:32:00,blconnectpackages,JJD000030206530000003143904,JJD000030206530000003143904,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-03 11:32:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-29 15:04:03,
303-0622160-4860354,JJD000030206530000003137615,AT,No,,2026-02-02 09:16:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 09:16:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 22:18:35,BL has no package
306-6604409-4485133,JJD000030206530000003146794,AT,Yes,,2026-02-03 08:35:00,blconnectpackages,JJD000030206530000003146794,JJD000030206530000003146794,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-03 08:35:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-30 11:50:13,
303-6516960-0978759,JJD000030206530000003153859,AT,No,,2026-02-05 10:28:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 10:28:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-01 08:25:49,BL has no package
305-9900649-7496309,JJD000030206530000003169586,AT,No,,2026-02-09 10:51:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-09 10:51:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-30 09:56:20,BL has no package
302-4346279-3898765,JJD000030206530000003165802,AT,No,,2026-02-06 09:20:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 09:20:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-03 13:25:17,BL has no package
304-1969107-7759526,JJD000030206530000003092980,AT,No,,2026-01-20 11:53:00,,,,,,EX_DHL_2446860_NET FOX_JJD_18.01.2026 31.01.xlsx,DRPDOR,2026-01-20 11:53:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-01-16 15:33:41,BL has no package
302-7038090-9218722,JJD000030206530000003162398,AT,No,,2026-02-11 12:37:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-11 12:37:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 16:44:52,BL has no package
028-8884944-1639553,JJD000030206530000003161599,AT,No,,2026-02-06 15:30:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 15:30:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 13:52:02,BL has no package
303-8827654-0515510,JJD000030206530000003164514,AT,No,,2026-02-06 10:57:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-06 10:57:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-02-02 09:29:44,BL has no package
304-1496172-6333162,JJD000030206530000003138470,AT,Yes,,2026-02-02 09:27:00,blconnectpackages,JJD000030206530000003138470,JJD000030206530000003138470,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 09:27:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-28 08:54:45,
304-6114751-8544302,JJD000030206530000003148690,AT,Yes,,2026-02-04 10:01:00,blconnectpackages,JJD000030206530000003148690,JJD000030206530000003148690,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-04 10:01:00,Pri Intl,DHL eCommerce,No,Yes,Shipped,MFN,2026-01-30 19:33:43,
304-3214644-1073150,JJD000030206530000003126898,AT,Yes,2026-01-25 18:26:05,2026-01-29 12:52:00,blconnectpackages,JJD000030206530000003126898,JJD000030206530000003126898,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-29 12:52:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-25 16:38:16,
302-6774748-9994731,JJD000030206530000003154074,AT,Yes,,2026-02-04 13:15:00,blconnectpackages,JJD000030206530000003154074,JJD000030206530000003154074,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-04 13:15:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 09:06:57,
303-3819399-9886768,JJD000030206530000003129920,AT,Yes,2026-01-26 12:46:43,2026-02-02 12:42:00,blconnectpackages,JJD000030206530000003129920,JJD000030206530000003129920,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 12:42:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-26 10:53:28,
304-6092383-3993946,JJD000030206530000003156065,AT,Yes,,2026-02-05 16:01:00,blconnectpackages,JJD000030206530000003156065,JJD000030206530000003156065,blconnectpackages,dhl,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 16:01:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 14:05:22,
304-6986362-8764338,JJD000030206530000003138032,AT,No,,2026-02-02 14:17:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-02 14:17:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-28 07:16:20,BL has no package
306-1989927-3157163,JJD000030206530000003143184,AT,No,,2026-02-03 11:30:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-02-03 11:30:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-29 12:24:41,BL has no package
302-2731161-0551525,JJD000030206530000003158309,AT,No,,2026-02-05 12:53:00,,,,,,EX_DHL_2446860_NET FOX_JJD_08.02.2026 17.02.xlsx,DRPDOR,2026-02-05 12:53:00,Std DE Intl_1,DHL,No,Yes,Shipped,MFN,2026-02-01 19:27:26,BL has no package
303-0251615-3108302,JJD000030206530000003134230,AT,No,,2026-01-30 14:31:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-30 14:31:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 08:48:33,BL has no package
306-0512976-9008346,JJD000030206530000003137648,AT,No,,2026-01-31 07:08:00,,,,,,EX_DHL_2446860_NET FOX_JJD_01.02.2026 14.02.xlsx,DRPDOR,2026-01-31 07:08:00,Pri Intl,DHL,No,Yes,Shipped,MFN,2026-01-27 22:53:40,BL has no package
